,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2022-02-10,4.192547,106.725274,120.933272,548.570961,2.057116,603.551209,121.023355,1.593804,2.054838,1.941222,1.952808,2.304633,98.135213,1.954725,0.430371,2302.811609,1.141418,1.53133,7.847354,5.992677,1.141433,2.6218528e-05,85.471713,13.105117,2.918084,22371.800512,2.300839,1.453328,2301.099882,1.056571,0.03331,919.127518,7.252681,4473.036057,733.734378,1.141418,30.247587,110.11243,24.348709,202.852631,7.439422,65.414861,160.173283,17.933996,17.121298,57.356415,1.0,2.438469,0.830861,0.842304,3.356035,0.830861,7.350726,0.830861,60.551999,10312.715601,8.777615,238.810386,8.899382,28.059779,7.529712,117.823641,353.997224,16387.343875,3.673564,0.830861,86.221204,1665.900145,48267.726323,141.810104,0.830861,179.445267,0.809288,132.460527,129.722905,96.795214,4645.572906,489.953974,1027.276733,1369.074461,0.345337,0.951128,487.795025,12972.220052,1729.98933,231.569293,175.210923,17.280935,3.370311,0.690432,5.239414,10.622078,20.340419,4559.966837,61.557377,2029.478018,3263.122474,9.162419,407.48617,49.879873,17.634781,919.398615,23.46665,4.775122,72.856756,17.281336,475.823109,40.577227,10.0761,136.754341,1.712208,0.439451,1.141334,4.350517,4.012031,58.72084,200.033338,4.503886,7956.485515,4.155918,4.944057,117.583199,85.677494,1160.251797,4.282289,9.238552,15.860273,505.64868,10.633933,1.535847,1.572187,13211.917954,668.871277,23.392174,23625.05623,9.986544,2867.242748,17.281023,37.336364,12.892546,4.006379,3.255898,2.58868,15.406982,7.757194,31.778689,2641.242017,31.795988,4031.560237,1.141418,49.612214,12384.38955,244069748853.19006,25890.22271,129.746643,2.981776,654.943325,0.050688,0.000631,3.08474,0.812942,654.600541,119.13559,285.640261,17.31518,10274.135192,21.326093,367.536257
2022-02-11,4.168752,104.986449,121.556565,544.784985,2.045678,598.962712,120.497526,1.591654,2.043175,1.933903,1.948302,2.291824,97.588863,1.948366,0.427896,2286.903429,1.13494,1.525992,7.815034,5.962297,1.135104,2.6772206e-05,85.428783,13.070862,2.901569,22244.817475,2.287808,1.445448,2286.90384,1.050898,0.033317,919.312929,7.212092,4455.761784,729.644273,1.13494,30.075901,110.18039,24.563163,201.701924,7.439988,64.862248,159.858362,17.832152,17.024117,57.144657,1.0,2.423142,0.826145,0.837038,3.325817,0.826145,7.267993,0.826145,60.26967,10234.322818,8.727915,237.480299,8.85308,27.908607,7.531505,116.048596,356.47364,16280.425789,3.672257,0.826145,85.850359,1657.579384,47951.201335,141.890595,0.826145,178.435548,0.804717,131.195666,128.98633,96.22541,4613.530145,490.351119,1021.445879,1361.694983,0.343036,0.946061,488.090294,12966.686093,1716.029173,229.886815,174.331017,17.274215,3.351182,0.686514,5.198456,10.603178,20.202414,4528.409665,61.386047,2018.50223,3244.60089,9.120783,405.173266,49.66539,17.535247,907.952125,23.314162,4.754834,72.443627,17.27421,473.281618,40.245388,10.091094,136.692894,1.70823,0.436974,1.135104,4.282171,3.995413,58.185496,198.444626,4.570387,7912.257836,4.132359,4.945958,117.575001,87.15588,1155.368581,4.257961,9.178684,14.852127,502.214977,10.598305,1.52957,1.56327,13068.830651,662.80515,23.11309,23490.959675,9.931531,2850.968189,17.274201,37.128459,12.819455,3.972289,3.273209,2.573987,15.344502,7.714424,31.675074,2626.25077,31.803511,3997.314381,1.13494,49.092876,12319.770466,242684401354.12613,25748.943697,129.010197,2.964852,653.512484,0.0504,0.000628,3.067232,0.808675,652.590686,119.679801,284.019065,17.267983,10215.823009,21.291984,365.45011
2022-02-12,4.168752,104.900894,121.441034,546.954659,2.053617,598.962712,120.803029,1.590442,2.043175,1.933903,1.955847,2.30072,97.967634,1.948435,0.427904,2276.819393,1.13494,1.531713,7.845367,5.962951,1.13951,2.6861069e-05,85.75283,13.120212,2.913125,22244.817475,2.29692,1.445448,2286.90384,1.051115,0.033151,914.725391,7.212092,4471.338086,732.476239,1.13494,30.075901,110.265939,24.563844,202.861728,7.440329,65.155555,159.834734,17.832152,17.024117,57.342188,1.0,2.422533,0.826145,0.836822,3.325817,0.826145,7.304162,0.826145,60.26967,10274.787518,8.762675,238.402031,8.85308,28.055239,7.531505,116.497992,356.450941,16280.425789,3.672257,0.826145,85.516006,1663.084166,47951.201335,141.890595,0.826145,179.104526,0.804717,131.536147,129.446003,96.22541,4636.539493,490.351119,1021.445879,1361.694983,0.343036,0.949608,490.034174,12944.610258,1723.114677,230.746665,174.331017,17.274215,3.351182,0.686514,5.221644,10.640891,20.282873,4538.018654,61.630525,2026.069857,3244.60089,9.154978,405.173266,49.660423,17.535247,913.243779,23.317166,4.754834,72.443627,17.27421,473.281618,40.400344,10.093477,137.204169,1.706805,0.436974,1.13951,4.260936,4.035734,58.185496,199.011895,4.572613,7942.967656,4.132359,4.945958,117.557475,87.15588,1184.520089,4.258075,9.178684,14.852127,502.214977,10.603413,1.52957,1.56327,13068.830651,662.80515,23.11309,23490.959675,9.971085,2850.968189,17.247647,37.128459,12.87051,3.972289,3.273209,2.573987,15.344502,7.744366,31.675074,2635.64245,31.930172,4013.234184,1.13494,49.28342,12364.87532,242684401354.12613,25748.943697,129.010197,2.964852,655.962587,0.0504,0.000628,3.067232,0.811707,655.962587,119.679801,284.019065,17.270026,10215.823009,21.376782,365.45011
2022-02-13,4.175108,105.062953,121.628647,547.799641,2.05679,599.888036,120.804978,1.590177,2.046332,1.927104,1.958868,2.304274,98.118983,1.951445,0.428565,2280.336819,1.136693,1.534079,7.857487,5.972163,1.14127,2.6952682e-05,85.885309,13.140481,2.917625,22279.183172,2.300468,1.446044,2290.436735,1.051026,0.033202,916.138537,7.223229,4478.245791,733.607831,1.136693,30.122365,110.436287,24.437774,203.175126,7.439008,65.256213,160.081627,17.83189,17.050417,57.430776,1.0,2.426268,0.827422,0.837595,3.330649,0.827421,7.315446,0.827421,60.350228,10290.660889,8.776212,238.770334,8.867246,28.098581,7.543106,116.677968,356.262195,16305.577184,3.678222,0.827421,85.648115,1665.65344,48025.280295,142.109795,0.827422,179.381222,0.805887,131.386367,129.645982,96.374066,4643.702416,491.108124,1023.023896,1363.798625,0.343566,0.951075,490.791221,12964.6082,1725.776692,231.103143,174.600345,17.300702,3.356359,0.687574,5.229711,10.65733,20.314207,4545.029373,61.725737,2029.199904,3249.613427,9.169121,405.799212,49.737143,17.561542,914.654636,23.314972,4.762178,72.554878,17.300042,474.012625,40.462758,10.066667,137.416133,1.709694,0.437649,1.14127,4.267519,4.041969,58.275386,199.319346,4.568187,7955.238632,4.13869,4.930577,117.738762,88.12247,1186.350037,4.264531,9.192864,14.875071,502.985756,10.575098,1.531063,1.565678,13089.0197,663.82858,23.148749,23527.250519,9.986489,2855.372609,17.274293,37.189227,12.890393,3.978426,3.278242,2.577963,15.371801,7.75633,31.72397,2639.714216,31.9795,4019.434171,1.136693,49.359557,12383.977638,243059320982.8676,25788.722869,129.209503,2.969432,656.975974,0.050478,0.000629,3.071969,0.812961,656.975974,119.864598,284.457367,17.305185,10231.600273,21.409807,366.014688
2022-02-14,4.152668,104.572686,121.20141,541.392406,2.038361,596.65297,120.208601,1.585453,2.035296,1.923275,1.955697,2.283645,97.240584,1.958273,0.426199,2278.0846,1.130563,1.524396,7.775871,5.896335,1.131023,2.6558262e-05,85.329994,13.052912,2.927623,22159.036308,2.279845,1.43915,2278.084302,1.045313,0.033326,919.577582,7.187442,4459.415612,725.300651,1.130563,29.959922,109.755722,24.56985,200.923816,7.442881,64.612024,159.402638,17.771048,16.958468,56.978084,1.0,2.426697,0.822959,0.835463,3.391937,0.822959,7.292112,0.822959,60.029666,10194.858283,8.697608,236.6339,8.821722,27.806192,7.528531,114.92918,357.314454,16170.952443,3.687704,0.822959,85.567401,1650.767682,47766.290182,141.987118,0.82296,177.645913,0.801559,130.619599,128.488576,95.865081,4611.186257,488.459631,1017.506947,1353.846395,0.341992,0.942536,487.76678,12943.019362,1713.421439,229.034217,173.656929,17.207139,3.338259,0.683866,5.178075,10.61429,20.188926,4510.946804,61.614895,2011.03347,3232.088957,9.087782,403.610824,49.066861,17.467105,906.24034,23.078529,4.737622,72.163987,17.206975,470.020114,40.078175,10.057303,136.527711,1.708586,0.43527,1.131023,4.280295,3.973962,58.207031,197.678733,4.55474,7858.965279,4.116374,4.943497,117.578982,86.511259,1152.043775,4.242068,9.135901,15.124642,501.414669,10.611963,1.522875,1.557236,13114.531424,662.509659,22.953877,23400.373095,9.896327,2839.974196,17.19513,36.669834,12.757977,3.956971,3.254609,2.564061,15.370912,7.677078,31.51447,2616.123012,32.261849,3976.729425,1.130563,48.854676,12266.609504,241748554109.3965,25697.698739,128.512704,2.953419,655.912372,0.050206,0.000625,3.055404,0.806545,650.073969,119.698359,282.922977,17.08642,10176.428418,21.240755,364.04085
2022-02-15,4.171242,104.479529,121.626054,545.320523,2.046354,597.612297,120.949323,1.588736,2.044449,1.927463,1.957394,2.292612,97.620552,1.954582,0.428133,2288.329519,1.135647,1.528001,7.817437,5.859254,1.135517,2.5493205e-05,85.638419,13.066195,2.915355,22258.689122,2.288829,1.445038,2287.756849,1.051047,0.032965,909.596536,7.199546,4486.18201,725.916413,1.135647,30.094656,110.555047,24.360659,201.827333,7.443599,64.731767,159.984298,17.857375,17.034733,57.179806,1.0,2.424664,0.82666,0.838715,3.327234,0.82666,7.324648,0.82666,60.245849,10198.113701,8.731508,237.443449,8.859589,27.926128,7.525137,115.376616,353.820065,16200.521262,3.65482,0.82666,85.37235,1658.613034,48009.493614,141.002181,0.826661,178.423851,0.805175,131.326279,129.066574,96.296773,4616.99277,490.656324,1022.082842,1359.262034,0.34359,0.946231,487.633923,12974.771394,1726.36684,229.928043,174.439027,17.284771,3.353271,0.686942,5.201806,10.643858,20.32504,4531.233499,61.664814,2018.882194,3246.62419,9.126071,405.425928,49.292092,17.545981,912.491998,23.165845,4.754158,72.488914,17.283922,472.213797,40.270257,10.113922,137.019862,1.710297,0.43716,1.135517,4.318739,3.997125,58.258635,198.568066,4.497854,7883.486675,4.134893,4.936542,117.528164,85.750452,1156.089057,4.261363,9.184408,14.703222,502.525877,10.551596,1.527179,1.564242,13076.979955,663.218277,23.378402,23505.608404,9.935939,2852.746024,17.284766,36.745032,12.813951,3.974766,3.275773,2.575592,15.45412,7.711058,31.611542,2625.616642,32.006556,3988.922351,1.135647,48.897132,12327.452762,242835736936.44675,25841.656682,129.090646,2.966701,656.472864,0.050432,0.000628,3.069144,0.811438,652.997766,119.7542,284.195706,17.156681,10222.179645,20.722458,365.678001
2022-02-16,4.177538,104.068506,121.455356,546.406253,2.050247,585.773036,121.154375,1.580916,2.047483,1.928908,1.954254,2.296948,97.804532,1.955758,0.428795,2294.000396,1.137333,1.529116,7.820993,5.842821,1.137583,2.5862775e-05,85.284528,13.068262,2.907955,22291.724226,2.293051,1.443952,2291.72604,1.048394,0.032894,907.648503,7.207395,4508.887918,727.263544,1.137333,30.139321,110.743902,24.355077,202.126787,7.440203,64.634365,159.790296,17.869093,17.060015,57.463765,1.0,2.426616,0.827887,0.837248,3.400364,0.827887,7.404206,0.827887,60.42079,10234.858555,8.748046,237.988089,8.87176,27.967084,7.530396,117.556204,354.926951,16234.801167,3.628228,0.827887,85.356265,1661.074655,48052.313448,141.599697,0.827888,178.83479,0.806379,131.239163,129.257639,96.444124,4617.571194,492.29417,1023.59976,1361.108762,0.344154,0.948036,486.908002,12991.191703,1714.835804,230.068076,175.149167,17.127937,3.358249,0.687961,5.214644,10.650553,20.419834,4524.31002,61.601344,2023.007849,3251.442649,9.141515,406.027638,49.929467,17.571385,913.849968,23.089454,4.760023,72.59598,17.12839,472.914545,40.437873,10.125089,136.475947,1.702507,0.437885,1.137583,4.293716,3.99771,58.450335,199.886014,4.504232,7911.420327,4.141056,4.940918,117.577402,85.379008,1158.942193,4.267754,9.190606,15.490784,504.975615,10.553771,1.527535,1.566562,13062.268124,664.202365,23.578619,23540.494115,9.953973,2856.979911,17.219396,36.747054,12.851001,3.992038,3.266984,2.579414,15.468522,7.72557,31.6472,2632.925103,31.966323,4002.072777,1.137333,49.035458,12340.061898,243196140179.25232,25880.009426,129.282235,2.971104,655.535015,0.050507,0.000629,3.073699,0.812177,655.670152,119.771924,284.617562,17.095421,10237.360864,20.391357,366.22072
2022-02-17,4.174907,104.568525,121.424217,543.733947,2.04723,585.403564,121.232854,1.581191,2.046192,1.932414,1.954756,2.293589,97.660805,1.954468,0.428546,2294.826695,1.136616,1.526601,7.820931,5.878687,1.135971,2.8049385e-05,85.172131,13.019647,2.922768,22277.663801,2.289752,1.444212,2290.279912,1.045461,0.032758,903.893451,7.203075,4483.37984,725.927954,1.136616,30.120311,110.649359,24.383472,201.999181,7.439706,64.502844,159.881674,17.887258,17.049255,57.484353,1.0,2.425653,0.827365,0.834645,3.398329,0.827365,7.444788,0.827365,60.439575,10221.583286,8.735462,237.544259,8.864862,27.927038,7.534968,117.387503,356.671391,16341.689352,3.648683,0.827365,85.326295,1660.026938,48050.419751,141.406256,0.827365,178.107656,0.805814,130.561903,129.225053,96.385123,4620.34248,492.580734,1022.954128,1362.580323,0.343717,0.946663,487.380071,12923.318231,1717.847123,230.306942,175.03867,17.048662,3.35613,0.687528,5.211434,10.671117,20.435792,4523.729703,61.638617,2019.715528,3249.391813,9.127708,405.771538,49.044774,17.561224,912.135181,23.080795,4.759579,72.55026,17.083515,472.684084,40.923856,10.137394,136.27573,1.698911,0.437594,1.135971,4.236734,4.000751,58.49065,199.358001,4.523936,7887.592767,4.138402,4.941097,117.662493,86.568729,1158.211195,4.26624,9.181116,16.47666,504.657024,10.612141,1.526818,1.565572,12954.572684,663.783929,23.453495,23525.646033,9.939495,2855.177881,17.049352,36.508658,12.8193,3.978154,3.266065,2.577787,15.375682,7.709295,31.656675,2631.264802,32.187132,3987.226805,1.136616,48.942033,12349.327807,243042745083.36832,25903.467246,129.200691,2.96923,655.573732,0.050475,0.000629,3.071761,0.809727,654.690731,119.82337,284.491687,17.062189,10230.900021,19.879365,365.989727
2022-02-18,4.158769,104.057478,121.54654,541.239504,2.040737,574.670156,120.916557,1.578256,2.038317,1.929305,1.949058,2.286287,97.485026,1.953174,0.426914,2283.730327,1.132241,1.521401,7.795917,5.818633,1.132281,2.8282209e-05,84.555585,13.000104,2.907398,22191.925831,2.2824,1.444344,2281.466254,1.043375,0.032878,907.208641,7.161769,4451.0323,724.432611,1.132241,30.00439,110.624369,24.269532,201.222336,7.43947,63.847522,159.171634,17.817568,16.983639,57.348456,1.0,2.41738,0.824181,0.832885,3.374521,0.824181,7.47716,0.824181,60.292281,10173.18681,8.712544,236.900047,8.832059,27.802226,7.535522,116.403108,356.928128,16266.794859,3.625425,0.824181,84.560753,1652.505906,47837.187459,140.968339,0.824181,176.871815,0.803103,130.206034,128.740121,96.01835,4603.13055,492.383399,1019.01718,1353.855101,0.342334,0.943634,485.140842,12881.507548,1711.948959,229.289962,174.365526,17.13124,3.343214,0.684882,5.197418,10.699117,20.369926,4500.65882,61.508103,2013.317888,3236.886181,9.097212,404.209883,49.651584,17.493554,909.759968,22.974422,4.739605,72.271378,17.131235,470.865539,40.149696,10.168775,135.285364,1.689585,0.435894,1.132381,4.246329,3.979871,58.242907,198.538903,4.529618,7854.115521,4.122533,4.943822,117.577622,87.675134,1153.753695,4.248583,9.149496,16.414524,503.28534,10.637383,1.523844,1.559553,13085.880827,661.229194,23.331004,23435.105071,9.908704,2844.189424,17.119904,36.406124,12.783753,3.974166,3.268823,2.567867,15.455508,7.646235,31.561264,2621.138558,32.084624,3974.344094,1.132241,48.728343,12279.155258,242107369114.6299,25849.064629,128.703448,2.957802,653.680065,0.05028,0.000626,3.059939,0.806989,652.171258,119.73491,283.343751,17.115527,10191.532782,19.73041,364.581177
2022-02-19,4.158769,104.057478,121.54654,541.239504,2.040737,574.670156,120.916557,1.578256,2.038317,1.929305,1.949058,2.286287,97.485026,1.953174,0.426914,2283.730327,1.132241,1.521401,7.795917,5.818633,1.132281,2.8221705e-05,84.555585,13.000104,2.907398,22191.925831,2.2824,1.444344,2281.466254,1.043039,0.032878,907.208641,7.161769,4451.0323,724.432611,1.132241,30.00439,110.624369,24.269532,201.222336,7.43947,63.847522,159.171634,17.817568,16.983639,57.348456,1.0,2.41738,0.824181,0.832885,3.374521,0.824181,7.47716,0.824181,60.292281,10173.18681,8.712544,236.900047,8.832059,27.802226,7.535522,116.403108,356.928128,16266.794859,3.625425,0.824181,84.560753,1652.505906,47837.187459,140.968339,0.824181,176.871815,0.803103,130.206034,128.740121,96.01835,4603.13055,492.383399,1019.01718,1353.855101,0.342334,0.943634,485.140842,12881.507548,1711.948959,229.289962,174.365526,17.13124,3.343214,0.684882,5.197418,10.699117,20.369926,4500.65882,61.508103,2013.317888,3236.886181,9.097212,404.209883,49.651584,17.493554,909.759968,22.974422,4.739605,72.271378,17.131235,470.865539,40.149696,10.168775,135.285364,1.689585,0.435894,1.132381,4.246329,3.979871,58.242907,198.538903,4.529618,7854.115521,4.122533,4.943822,117.577622,87.675134,1153.753695,4.248583,9.149496,16.414524,503.28534,10.637383,1.523844,1.559553,13085.880827,661.229194,23.331004,23435.105071,9.908704,2844.189424,17.119904,36.406124,12.783753,3.974166,3.268823,2.567867,15.455508,7.646235,31.561264,2621.138558,32.084624,3974.344094,1.132241,48.728343,12279.155258,242107369114.6299,25849.064629,128.703448,2.957802,653.680065,0.05028,0.000626,3.059939,0.806989,652.171258,119.73491,283.343751,17.115527,10191.532782,19.73041,364.581177
2022-02-20,4.156611,103.996802,121.48389,540.963331,2.039695,574.376889,120.913061,1.578023,2.037277,1.916937,1.948064,2.28512,97.435283,1.952178,0.426696,2282.565028,1.131663,1.520624,7.791939,5.815591,1.131703,2.9471966e-05,84.51244,12.993471,2.905915,22180.602158,2.281236,1.443674,2280.301605,1.042172,0.032861,906.745322,7.158108,4448.761112,724.062961,1.131663,29.989079,110.564593,24.317013,201.11962,7.438276,63.814855,159.090383,17.817368,16.974973,57.318807,1.0,2.416134,0.82376,0.832593,3.372115,0.82376,7.465916,0.82376,60.260985,10167.995653,8.708099,236.779166,8.82724,27.787965,7.531668,116.343712,357.35702,16258.494548,3.623394,0.82376,84.517604,1651.662696,47812.777397,140.88964,0.823761,176.781565,0.802687,130.098848,128.675715,95.961226,4600.774508,492.132108,1018.497216,1353.163795,0.342159,0.943152,484.893294,12874.934434,1711.075467,229.172964,174.276053,17.121785,3.341508,0.684532,5.19423,10.693656,20.359532,4498.362087,61.476717,2012.290571,3235.234525,9.09257,404.00363,49.626248,17.484463,909.291389,22.969513,4.737169,72.233888,17.121809,470.625133,40.128203,10.160826,135.216333,1.691916,0.435671,1.131803,4.243267,3.977799,58.212702,198.436866,4.5286,7850.107873,4.120402,4.934448,117.517601,87.57592,1153.16498,4.24623,9.144828,16.406148,503.024945,10.642819,1.523485,1.558747,13079.19934,660.891332,23.319094,23423.147052,9.903648,2842.738145,17.110518,36.399385,12.77723,3.972138,3.267149,2.566556,15.418802,7.642333,31.545077,2619.800662,32.068253,3972.316142,1.131663,48.703478,12272.889457,241983831176.2768,25835.874861,128.637776,2.956293,653.346517,0.050255,0.000626,3.058376,0.806577,651.83835,119.673154,283.198401,17.125563,10186.307191,19.720342,364.395145
2022-02-21,4.153097,103.853138,120.882375,541.254133,2.03761,568.708399,121.058028,1.573643,2.035503,1.921179,1.948614,2.282847,97.206237,1.95566,0.42625,2259.712336,1.130678,1.522283,7.784275,5.770947,1.130613,3.0487816e-05,84.351467,13.018094,2.941906,22161.291234,2.278961,1.442423,2278.31664,1.035781,0.032722,902.891901,7.16319,4448.031207,722.524508,1.130678,29.96297,109.858198,24.40337,200.944407,7.440092,64.048414,159.117686,17.76375,16.960194,57.482643,1.0,2.412416,0.823043,0.831721,3.369524,0.823043,7.462068,0.823043,60.208553,10158.084839,8.717021,236.544083,8.820426,27.839909,7.538006,117.47639,356.952836,16230.658337,3.635695,0.823043,84.263217,1650.123146,47771.150401,141.606133,0.823043,176.371441,0.801706,129.616374,128.546968,95.884099,4600.403777,491.703614,1017.610489,1350.855184,0.341973,0.94219,483.280423,12940.652728,1709.768765,228.947176,174.123902,17.106634,3.338599,0.683936,5.188089,10.674074,20.277612,4503.822446,61.605363,2010.326138,3232.417858,9.084481,403.651896,49.464978,17.468613,908.790768,22.985601,4.725667,72.170763,17.106962,470.339456,40.08656,10.196344,134.958461,1.688719,0.435376,1.130613,4.222763,4.004325,58.297643,199.418051,4.544452,7840.294212,4.116828,4.945923,117.61322,90.926856,1175.78609,4.242569,9.136866,14.795294,502.588721,10.68197,1.523165,1.5574,13067.806606,660.315751,23.408991,23402.754341,9.893365,2840.263194,17.123193,36.489809,12.759054,3.96868,3.264305,2.564321,15.470052,7.676175,31.463948,2616.252383,32.234437,3974.084056,1.130678,48.700586,12257.281561,241773154691.54855,25785.114622,128.525781,2.953719,653.545605,0.050211,0.000625,3.055714,0.805727,653.536967,119.56903,282.952392,17.145886,10177.465463,19.814129,364.077895
2022-02-22,4.161373,103.666474,121.348508,542.028527,2.041372,565.737846,121.4501,1.567409,2.039562,1.934322,1.952603,2.28709,97.384538,1.955823,0.427158,2282.859295,1.132933,1.52466,7.798674,5.731052,1.132733,2.9624202e-05,84.667453,13.034728,2.995749,22205.479995,2.283237,1.446432,2283.422876,1.044088,0.032548,898.098529,7.167386,4452.051458,723.876876,1.132933,30.022715,110.910562,24.55666,201.344653,7.439051,63.693317,159.354922,17.801543,16.994012,57.327159,1.0,2.410541,0.824684,0.833669,3.370437,0.824684,7.494411,0.824684,60.376988,10178.834637,8.733136,236.984163,8.839424,27.835954,7.537744,117.695374,355.707174,16291.798134,3.655883,0.824684,84.551329,1654.648139,47894.727638,141.231359,0.824685,176.022987,0.803316,130.382458,128.926937,96.066684,4606.504328,492.174276,1019.639565,1351.588892,0.342768,0.943923,495.27056,12875.779337,1711.389206,229.657614,174.613226,17.051002,3.345256,0.6853,5.199923,10.680127,20.281482,4509.072237,61.630376,2014.133864,3238.863175,9.101797,404.456762,49.679461,17.51545,911.4399,22.998424,4.741892,72.315132,17.050441,471.174834,40.162135,10.080455,135.468324,1.68147,0.43618,1.132733,4.212236,3.988187,58.244239,198.660119,4.547988,7879.938071,4.124985,4.947289,117.60396,89.330039,1153.325441,4.252824,9.155049,14.973414,503.596229,10.574159,1.524559,1.560504,13099.535731,663.89848,23.416554,23449.418531,9.911663,2845.92657,17.050588,36.759698,12.782705,3.965264,31.569177,2.569434,15.628462,7.690488,31.554894,2621.606721,32.778229,3983.816125,1.132933,48.791503,12309.312937,242255241046.2325,25853.523137,128.782057,2.959609,654.866062,0.050311,0.000627,3.061807,0.807155,657.662334,119.640121,283.567933,17.074993,10197.723117,19.975687,364.803852
2022-02-23,4.152578,104.009268,121.41208,541.278701,2.037354,564.541834,121.287543,1.564173,2.03525,1.925165,1.949566,2.282466,97.184273,1.956729,0.426265,2282.555241,1.130538,1.520514,7.771629,5.664163,1.130468,3.0326016e-05,84.313159,12.985975,2.989096,22158.535276,2.278579,1.439643,2278.033574,1.037499,0.032416,894.458453,7.137991,4423.612407,722.957095,1.130538,29.959244,110.566531,24.597672,200.918901,7.439272,63.360957,159.027694,17.77499,16.958085,57.26149,1.0,2.401883,0.822941,0.834642,3.363325,0.822941,7.459486,0.82294,60.327868,10159.010715,8.721178,236.390463,8.824354,27.776966,7.537069,117.637025,361.308253,16244.69354,3.654824,0.822941,84.383888,1651.150039,47793.473539,141.181427,0.822941,175.781204,0.801514,129.885761,128.711704,95.867116,4595.634732,492.120746,1017.48394,1348.159293,0.341931,0.942073,494.840049,12854.211182,1714.389655,228.910696,174.272542,17.073585,3.338183,0.683851,5.183552,10.666056,20.313731,4499.539311,61.621133,2010.061649,3232.015877,9.086903,403.601698,49.743348,17.4665,908.44885,22.889088,4.731861,72.162389,17.071047,470.258279,40.077617,10.057126,134.904543,1.66964,0.435276,1.130468,4.220864,3.979297,57.838068,199.257434,4.588445,7835.523984,4.116261,4.947002,117.581566,92.081598,1152.017727,4.241503,9.135694,14.984156,503.088696,10.621434,1.52198,1.557202,13063.360744,662.494878,23.330864,23399.843995,9.891219,2839.909982,17.076679,36.479615,12.756812,3.956881,3.257044,2.582713,15.628364,7.67494,31.523791,2616.063615,33.195142,3971.140484,1.130538,48.467272,12266.3322,241743087993.20868,25807.345102,128.509798,2.953352,653.85612,0.050205,0.000625,3.055334,0.80621,654.017482,119.837008,282.916772,17.102888,10176.191511,19.951993,364.032618
2022-02-24,4.109863,102.775021,121.461085,537.267478,2.01721,556.489392,120.152299,1.562757,2.014375,1.90136,1.959072,2.259779,96.224271,1.954517,0.421859,2255.786297,1.118942,1.515094,7.705714,5.73312,1.119292,2.9155412e-05,84.639304,12.991366,3.104765,21931.255664,2.256114,1.433392,2255.219255,1.036017,0.03312,913.895668,7.081111,4393.524253,716.942019,1.118942,29.651953,111.114215,24.751993,198.858678,7.440625,62.364197,158.211675,17.615163,16.784146,56.845659,1.0,2.39152,0.8145,0.83675,3.536338,0.8145,7.441151,0.8145,59.371116,10059.285094,8.632293,234.183339,8.736528,27.47013,7.551175,116.475907,368.333143,16175.979464,3.664511,0.8145,84.377765,1634.214229,47303.257013,141.764073,0.8145,174.165094,0.793444,129.30657,127.391554,94.885896,4549.616448,493.313361,1007.04763,1349.505132,0.339017,0.932627,524.515465,12727.960421,1694.077864,226.638388,172.537287,17.29815,3.303944,0.676837,5.135879,10.602533,20.20193,4453.388011,61.581517,1990.127261,3198.865161,9.002378,399.461964,49.34421,17.288181,899.075014,23.011817,4.700714,71.421749,17.298556,465.636656,39.666572,10.029795,135.421674,1.673075,0.430818,1.119192,4.246375,3.938207,57.546987,197.213017,4.633769,7754.693797,4.074061,4.948521,117.623001,95.05402,1139.082565,4.197806,9.027399,16.113439,497.371597,10.627495,1.516183,1.541233,13086.022444,653.462059,23.105586,23159.832307,9.792555,2810.781087,17.299148,36.381823,12.631305,3.916296,3.261692,2.54984,15.730116,7.607685,31.435883,2590.349867,33.462873,3947.815066,1.118942,47.734137,12146.110929,239263534424.29175,25559.423852,127.191676,2.923059,657.044272,0.04969,0.000619,3.023996,0.798121,652.905537,120.090402,280.014855,17.202637,10071.810645,19.815259,360.298744
